"","Date","Open","High","Low","Close","Volume","VWAP","TWAP"
"130",2017-11-22,1175.4694545,1339.40035534,1174.46499748,1306.1100251,1176622.29607906,1258.50725924,1236.86010576
"131",2017-11-21,1234.79794251,1234.79794251,1143.68665721,1175.78765891,633742.67292009,1188.47866684,1188.93800193
"132",2017-11-20,1168.89826897,1235.91703872,1165.27185045,1235.91703872,625259.33788087,1188.98063546,1189.44428861
"133",2017-11-19,1253.92118429,1262.02089177,1142.27223613,1168.97347674,1041307.23305714,1200.84193925,1196.14500607
"134",2017-11-18,1184.34821837,1388.51860949,1184.34821837,1249.77480685,2286489.29140854,1280.30721663,1280.15444994
"135",2017-11-17,951.29280551,1217.03641777,925.91875392,1180.08402531,2618830.89932198,1085.07197948,1080.24410211
"136",2017-11-16,1206.92090139,1209.46321803,931.82231712,947.18185847,2059426.01460063,1086.96494604,1095.20038625
"137",2017-11-15,1271.93888238,1330.22578309,1192.67165957,1211.69581366,1018557.87128628,1264.43656543,1263.01466392
"138",2017-11-14,1356.2923668,1393.21581452,1212.20142586,1273.93381252,1255840.65452919,1293.58859895,1296.51221097
"139",2017-11-13,1394.65757378,1485.88176501,1042.50595027,1358.01624718,3420045.74494347,1273.7428346,1269.35414327
"140",2017-11-12,1341.74679512,2526.48573197,1203.29652438,1401.75413336,5322741.26430831,1603.57876525,1598.79628402
"141",2017-11-11,1002.72307436,1406.98937904,910.76281073,1328.74776703,3673197.817513,1121.02476661,1127.96001377
"142",2017-11-10,651.62737392,1021.53322636,651.62737392,978.5435052,4863260.55488309,847.91397401,810.28738655
"143",2017-11-09,621.87000415,674.87628033,618.63370059,657.49300586,1019530.01834315,632.3188037,633.01362015
"144",2017-11-08,615.16488998,647.29858667,566.66470182,621.98810271,1262989.94074157,625.45649141,627.52550315
"145",2017-11-07,599.60470552,625.53163293,599.60470552,615.93941429,581446.58139559,614.11347583,613.82709233
"146",2017-11-06,630.36658743,657.00656325,603.28651622,603.28651622,1222493.45673959,632.12717946,631.88475002
"147",2017-11-05,619.22397789,636.6758977,578.73072069,628.89611369,1211512.26505638,609.55737138,608.31088304
"148",2017-11-04,637.45472214,644.24121289,567.40462577,620.30353559,1728940.67321551,621.13852181,621.72782508
"149",2017-11-03,591.22369547,683.66832234,575.99463559,632.61985536,2430512.83211829,651.61801337,651.27953315
"150",2017-11-02,532.97728487,610.30257425,511.15762974,586.16264677,2553843.15227953,558.75211842,557.82527035
"151",2017-11-01,438.21321009,541.22576257,437.62133902,531.90922071,2002034.14183802,490.2984992,482.68711208
"152",2017-10-31,447.72756606,454.97073884,431.49580268,438.6129794,732013.78371146,447.60082588,446.49636211
"153",2017-10-30,453.94440304,474.28775388,416.9692116,448.06618934,1649127.84082121,447.24039849,448.38071869
